typeID,materialTypeID,materialQuantity
44095,25612,12000
44095,25618,12000
44096,25600,2400
44096,25601,12000
44096,25603,12000
44096,25588,24000
44096,25592,24000
44096,25593,24000
44096,25596,24000
44096,25597,24000
44096,25599,24000
44096,25602,24000
44097,11483,1
44097,25619,160
44097,25620,160
44097,25622,160
44097,25607,7000
44097,25611,7000
44097,25612,7000
44097,25615,7000
44097,25616,7000
44097,25618,7000
44097,25621,13000
44103,40,432
44103,39,541
44103,38,1547
44103,37,4161
44103,36,6467
44103,35,31548
44103,34,103726
44106,34,1
44115,9944,1
44115,39,2
44115,38,5
44115,35,50
44116,9944,1
44116,39,2
44116,38,5
44116,35,50
44117,520,1
44117,39,2
44117,38,5
44117,35,50
44118,2363,1
44118,39,2
44118,38,5
44118,35,50
45011,38,5
45011,35,8
45011,37,8
45011,34,12
45011,40,25
45011,39,50
45043,21009,8
45043,21013,10
45043,21017,30
45043,21019,20
45043,21021,21
45043,21023,10
45043,21025,10
45043,21029,6
45043,21035,10
45043,21037,16
45043,21039,30
45043,24558,19
45043,24560,10
45043,57470,75
45043,57473,75
45043,57474,5
45043,57477,5
45043,57478,2400
45043,57486,1200
45043,57487,1
45043,57488,1
45044,21009,8
45044,21011,44
45044,21013,7
45044,21017,31
45044,21019,9
45044,21021,16
45044,21023,9
45044,21025,11
45044,21035,7
45044,21037,16
45044,21039,33
45044,24558,19
45044,24560,10
45044,57470,100
45044,57473,100
45044,57474,5
45044,57477,5
45044,57478,3200
45044,57486,1600
45044,57487,1
45044,57488,1
45045,21009,200
45045,21011,600
45045,21013,400
45045,21017,600
45045,21019,600
45045,21021,600
45045,21023,100
45045,21025,600
45045,21035,400
45045,21037,500
45045,24545,670
45045,24547,670
45045,24556,670
45045,24558,670
45045,24560,670
45045,57470,500
45045,57473,500
45045,57474,500
45045,57477,500
45045,57478,10000
45045,57486,5000
45045,57487,40
45045,57489,1
45486,11547,3
45486,40,5
45486,11558,15
45486,3828,23
45486,39,25
45486,11399,30
45486,11530,30
45486,38,60
45486,11554,60
45486,11534,68
45486,11541,165
45486,37,300
45486,11543,300
45486,36,3000
45486,35,9000
45486,34,14000
45487,11547,30
45487,11530,57
45487,3828,75
45487,40,230
45487,11399,300
45487,11558,300
45487,11554,375
45487,11534,495
45487,39,1100
45487,11541,1800
45487,38,2200
45487,11543,3750
45487,37,9500
45487,36,40000
45487,35,95000
45487,34,420000
45528,21025,3
45528,11547,150
45528,11530,225
45528,3828,450
45528,11534,900
45528,11399,1500
45528,11558,1634
45528,11554,2250
45528,11541,6300
45528,40,7300
45528,11543,18750
45528,39,19000
45528,38,40000
45528,37,180000
45528,36,680000
45528,35,2500000
45528,34,11000000
45532,633,1
45532,11478,18
45532,11547,30
45532,11531,57
45532,3828,75
45532,11399,150
45532,11556,300
45532,11553,375
45532,11535,495
45532,11541,1800
45532,11545,3750
45533,593,1
45533,11478,3
45533,11547,6
45533,11556,15
45533,3828,30
45533,11531,30
45533,11399,38
45533,11535,60
45533,11553,60
45533,11541,180
45533,11545,300
45535,11478,50
45535,11548,60
45535,3828,100
45535,11530,100
45535,11399,300
45535,40,500
45535,11534,600
45535,11554,750
45535,11558,800
45535,39,1100
45535,11541,1500
45535,38,3500
45535,11543,12000
45535,37,15000
45535,36,20000
45535,35,150000
45535,34,400000
45540,2867,5
45540,2871,5
45540,2872,5
45540,2876,5
45540,2868,10
45540,2875,10
45540,2869,15
45540,2870,15
45540,40,600
45540,39,1000
45540,38,4000
45540,37,25000
45540,36,100000
45540,35,400000
45540,34,2000000
45541,2867,5
45541,2871,5
45541,2872,5
45541,2876,5
45541,2868,10
45541,2875,10
45541,2869,15
45541,2870,15
45541,40,600
45541,39,1000
45541,38,4000
45541,37,25000
45541,36,100000
45541,35,400000
45541,34,2000000
45542,2867,5
45542,2871,5
45542,2872,5
45542,2876,5
45542,2868,10
45542,2875,10
45542,2869,15
45542,2870,15
45542,40,600
45542,39,1000
45542,38,4000
45542,37,25000
45542,36,100000
45542,35,400000
45542,34,2000000
45545,43870,1
45545,33577,100
45547,43718,1
45547,33577,200
45549,43704,1
45549,33577,300
45551,35891,1
45551,12243,10
45642,43867,1
45642,33577,100
45643,37174,1
45643,33577,200
45644,21009,8
45644,21013,10
45644,21017,10
45644,21019,20
45644,21021,11
45644,21023,30
45644,21025,10
45644,21029,6
45644,21035,20
45644,21037,16
45644,21039,30
45644,24558,19
45644,24560,10
45644,57471,75
45644,57472,75
45644,57475,5
45644,57476,5
45644,57478,2400
45644,57486,1200
45644,57487,1
45644,57488,1
45646,21009,8
45646,21013,7
45646,21017,8
45646,21019,8
45646,21021,7
45646,21023,31
45646,21025,10
45646,21029,20
45646,21035,14
45646,21037,16
45646,21039,33
45646,21041,44
45646,24558,18
45646,24560,10
45646,57471,100
45646,57472,100
45646,57475,5
45646,57476,5
45646,57478,3200
45646,57486,1600
45646,57487,1
45646,57488,1
45648,21009,100
45648,21013,600
45648,21017,200
45648,21019,500
45648,21021,100
45648,21023,600
45648,21025,600
45648,21029,400
45648,21035,600
45648,21037,400
45648,21041,600
45648,24545,700
45648,24547,700
45648,24556,700
45648,24558,700
45648,24560,600
45648,57471,500
45648,57472,500
45648,57475,500
45648,57476,500
45648,57478,10000
45648,57486,5000
45648,57487,40
45648,57489,1
45656,45660,2
45656,45662,2
45656,45663,2
45656,30304,10
45656,45661,10
45656,30305,20
45656,30308,20
45656,30303,60
45657,45661,2
45657,45662,2
45657,45663,2
45657,30304,10
45657,45660,10
45657,30305,20
45657,30308,20
45657,30303,60
45658,45660,2
45658,45661,2
45658,45663,2
45658,30304,10
45658,45662,10
45658,30305,20
45658,30308,20
45658,30303,60
45659,45660,2
45659,45661,2
45659,45662,2
45659,30304,10
45659,45663,10
45659,30305,20
45659,30308,20
45659,30303,60
45681,30002,1
45681,30464,1
45681,30470,1
45681,30474,1
45681,30476,1
45681,30008,7
45682,30002,1
45682,30464,1
45682,30470,1
45682,30474,1
45682,30476,1
45682,30008,7
45683,30002,1
45683,30464,1
45683,30470,1
45683,30474,1
45683,30476,1
45683,30008,7
45684,30002,1
45684,30464,1
45684,30470,1
45684,30474,1
45684,30476,1
45684,30008,7
45685,30002,1
45685,30464,1
45685,30470,1
45685,30474,1
45685,30476,1
45685,30008,7
45686,30002,1
45686,30464,1
45686,30470,1
45686,30474,1
45686,30476,1
45686,30008,7
45687,30002,1
45687,30464,1
45687,30470,1
45687,30474,1
45687,30476,1
45687,30008,7
45688,30002,1
45688,30464,1
45688,30470,1
45688,30474,1
45688,30476,1
45688,30008,7
45689,30002,1
45689,30464,1
45689,30470,1
45689,30474,1
45689,30476,1
45689,30008,7
45690,30002,1
45690,30464,1
45690,30470,1
45690,30474,1
45690,30476,1
45690,30008,7
45691,30002,1
45691,30464,1
45691,30470,1
45691,30474,1
45691,30476,1
45691,30008,7
45692,30002,1
45692,30464,1
45692,30470,1
45692,30474,1
45692,30476,1
45692,30008,7
45693,30002,1
45693,30464,1
45693,30470,1
45693,30474,1
45693,30476,1
45693,29994,7
45694,30002,1
45694,30464,1
45694,30470,1
45694,30474,1
45694,30476,1
45694,29994,7
45695,30002,1
45695,30464,1
45695,30470,1
45695,30474,1
45695,30476,1
45695,29994,7
45696,30002,1
45696,30464,1
45696,30470,1
45696,30474,1
45696,30476,1
45696,29994,7
45697,30002,1
45697,30464,1
45697,30470,1
45697,30474,1
45697,30476,1
45697,29994,7
45698,30002,1
45698,30464,1
45698,30470,1
45698,30474,1
45698,30476,1
45698,29994,7
45699,30002,1
45699,30464,1
45699,30470,1
45699,30474,1
45699,30476,1
45699,29994,7
45700,30002,1
45700,30464,1
45700,30470,1
45700,30474,1
45700,30476,1
45700,29994,7
45701,30002,1
45701,30464,1
45701,30470,1
45701,30474,1
45701,30476,1
45701,29994,7
45702,30002,1
45702,30464,1
45702,30470,1
45702,30474,1
45702,30476,1
45702,29994,7
45703,30002,1
45703,30464,1
45703,30470,1
45703,30474,1
45703,30476,1
45703,29994,7
45704,30002,1
45704,30464,1
45704,30470,1
45704,30474,1
45704,30476,1
45704,29994,7
45705,30002,1
45705,30464,1
45705,30470,1
45705,30474,1
45705,30476,1
45705,30478,7
45706,30002,1
45706,30464,1
45706,30470,1
45706,30474,1
45706,30476,1
45706,30478,7
45707,30002,1
45707,30464,1
45707,30470,1
45707,30474,1
45707,30476,1
45707,30478,7
45708,30002,1
45708,30464,1
45708,30470,1
45708,30474,1
45708,30476,1
45708,30478,7
45709,30002,1
45709,30464,1
45709,30470,1
45709,30474,1
45709,30476,1
45709,30478,7
45710,30002,1
45710,30464,1
45710,30470,1
45710,30474,1
45710,30476,1
45710,30478,7
45711,30002,1
45711,30464,1
45711,30470,1
45711,30474,1
45711,30476,1
45711,30478,7
45712,30002,1
45712,30464,1
45712,30470,1
45712,30474,1
45712,30476,1
45712,30478,7
45713,30002,1
45713,30464,1
45713,30470,1
45713,30474,1
45713,30476,1
45713,30478,7
45714,30002,1
45714,30464,1
45714,30470,1
45714,30474,1
45714,30476,1
45714,30478,7
45715,30002,1
45715,30464,1
45715,30470,1
45715,30474,1
45715,30476,1
45715,30478,7
45716,30002,1
45716,30464,1
45716,30470,1
45716,30474,1
45716,30476,1
45716,30478,7
45717,30002,1
45717,30464,1
45717,30470,1
45717,30474,1
45717,30476,1
45717,29992,7
45718,30002,1
45718,30464,1
45718,30470,1
45718,30474,1
45718,30476,1
45718,29992,7
45719,30002,1
45719,30464,1
45719,30470,1
45719,30474,1
45719,30476,1
45719,29992,7
45720,30002,1
45720,30464,1
45720,30470,1
45720,30474,1
45720,30476,1
45720,29992,7
45721,30002,1
45721,30464,1
45721,30470,1
45721,30474,1
45721,30476,1
45721,29992,7
45722,30002,1
45722,30464,1
45722,30470,1
45722,30474,1
45722,30476,1
45722,29992,7
45723,30002,1
45723,30464,1
45723,30470,1
45723,30474,1
45723,30476,1
45723,29992,7
45724,30002,1
45724,30464,1
45724,30470,1
45724,30474,1
45724,30476,1
45724,29992,7
45725,30002,1
45725,30464,1
45725,30470,1
45725,30474,1
45725,30476,1
45725,29992,7
45726,30002,1
45726,30464,1
45726,30470,1
45726,30474,1
45726,30476,1
45726,29992,7
45727,30002,1
45727,30464,1
45727,30470,1
45727,30474,1
45727,30476,1
45727,29992,7
45728,30002,1
45728,30464,1
45728,30470,1
45728,30474,1
45728,30476,1
45728,29992,7
46157,NULL,NULL
46158,NULL,NULL
46159,NULL,NULL
46160,NULL,NULL
46161,NULL,NULL
46162,NULL,NULL
46163,NULL,NULL
46164,NULL,NULL
46165,NULL,NULL
46166,NULL,NULL
46167,NULL,NULL
46168,NULL,NULL
46169,NULL,NULL
46170,NULL,NULL
46171,NULL,NULL
46172,NULL,NULL
46173,NULL,NULL
46174,NULL,NULL
46175,NULL,NULL
46176,NULL,NULL
46177,NULL,NULL
46178,NULL,NULL
46179,NULL,NULL
46180,NULL,NULL
46181,NULL,NULL
46182,NULL,NULL
46183,NULL,NULL
46184,NULL,NULL
46185,NULL,NULL
46186,NULL,NULL
46187,NULL,NULL
46188,NULL,NULL
46189,NULL,NULL
46190,NULL,NULL
46191,NULL,NULL
46192,NULL,NULL
46193,NULL,NULL
46194,NULL,NULL
46195,NULL,NULL
46196,NULL,NULL
46197,NULL,NULL
46198,NULL,NULL
46199,NULL,NULL
46200,NULL,NULL
46201,NULL,NULL
46202,NULL,NULL
46203,NULL,NULL
46204,NULL,NULL
46205,NULL,NULL
46206,NULL,NULL
46207,NULL,NULL
46208,NULL,NULL
46209,NULL,NULL
46210,NULL,NULL
46211,NULL,NULL
46212,NULL,NULL
46213,NULL,NULL
46214,NULL,NULL
46215,NULL,NULL
46216,NULL,NULL
46217,NULL,NULL
46218,NULL,NULL
46219,NULL,NULL
46220,NULL,NULL
46221,NULL,NULL
46222,NULL,NULL
46223,NULL,NULL
46224,NULL,NULL
46225,NULL,NULL
46226,NULL,NULL
46227,NULL,NULL
46228,NULL,NULL
46229,NULL,NULL
46230,NULL,NULL
46231,NULL,NULL
46232,NULL,NULL
46233,NULL,NULL
46234,NULL,NULL
46235,NULL,NULL
46236,NULL,NULL
46237,NULL,NULL
46238,NULL,NULL
46240,NULL,NULL
46241,NULL,NULL
46242,NULL,NULL
46243,NULL,NULL
46244,NULL,NULL
46245,NULL,NULL
46246,NULL,NULL
46247,NULL,NULL
46248,NULL,NULL
46249,NULL,NULL
46250,NULL,NULL
46251,NULL,NULL
46350,38,445
46351,11483,1
46351,46355,1
46351,16682,27
46352,38,473
46353,11483,1
46353,46365,1
46353,16682,28
46357,38,501
46358,11483,1
46358,46367,1
46358,16682,29
46359,38,529
46360,11483,1
46360,46369,1
46360,16682,30
46361,38,557
46362,11483,1
46362,46371,1
46362,16682,31
46500,11481,1
46500,25608,160
46500,25625,160
46500,25609,280
46500,25619,280
46500,25622,280
46500,25613,7600
46500,25617,7600
46500,25620,7600
46500,25610,12000
46500,25616,12000
46501,25589,12000
46501,25591,12000
46501,25594,12000
46501,25597,12000
46501,25600,12000
46501,25601,12000
46501,25603,12000
46501,25605,12000
46501,25592,24000
46501,25599,24000
46502,11481,1
46502,25608,16
46502,25625,16
46502,25609,28
46502,25619,28
46502,25622,28
46502,25613,760
46502,25617,760
46502,25620,760
46502,25610,1200
46502,25616,1200
46503,25589,1600
46503,25591,1600
46503,25594,1600
46503,25597,1600
46503,25600,1600
46503,25601,1600
46503,25603,1600
46503,25605,1600
46503,25592,3200
46503,25599,3200
46504,11481,1
46504,25608,16
46504,25625,16
46504,25609,28
46504,25619,28
46504,25622,28
46504,25613,760
46504,25617,760
46504,25620,760
46504,25610,1200
46504,25616,1200
46505,25589,1600
46505,25591,1600
46505,25594,1600
46505,25597,1600
46505,25600,1600
46505,25601,1600
46505,25603,1600
46505,25605,1600
46505,25592,3200
46505,25599,3200
46506,25594,1400
46506,25588,1600
46506,25590,1600
46506,25593,1600
46506,25595,1600
46506,25599,1600
46506,25606,2800
46506,25601,3200
46506,25605,3200
46506,25589,6400
46507,11481,1
46507,25609,16
46507,25614,16
46507,25613,28
46507,25624,28
46507,25611,200
46507,25607,760
46507,25612,760
46507,25610,1200
46507,25616,1200
46507,25618,1200
46508,25594,1400
46508,25588,1600
46508,25590,1600
46508,25593,1600
46508,25595,1600
46508,25599,1600
46508,25606,2800
46508,25601,3200
46508,25605,3200
46508,25589,6400
46509,11481,1
46509,25609,16
46509,25614,16
46509,25613,28
46509,25624,28
46509,25611,200
46509,25607,760
46509,25612,760
46509,25610,1200
46509,25616,1200
46509,25618,1200
46510,25594,1400
46510,25588,1600
46510,25590,1600
46510,25593,1600
46510,25595,1600
46510,25599,1600
46510,25606,2800
46510,25601,3200
46510,25605,3200
46510,25589,6400
46511,11481,1
46511,25609,16
46511,25614,16
46511,25613,28
46511,25624,28
46511,25611,200
46511,25607,760
46511,25612,760
46511,25610,1200
46511,25616,1200
46511,25618,1200
46512,25594,1400
46512,25588,1600
46512,25590,1600
46512,25593,1600
46512,25595,1600
46512,25599,1600
46512,25606,2800
46512,25601,3200
46512,25605,3200
46512,25589,6400
46513,11481,1
46513,25609,16
46513,25614,16
46513,25613,28
46513,25624,28
46513,25611,200
46513,25607,760
46513,25612,760
46513,25610,1200
46513,25616,1200
46513,25618,1200
46514,25594,1400
46514,25588,1600
46514,25590,1600
46514,25593,1600
46514,25595,1600
46514,25599,1600
46514,25606,2800
46514,25601,3200
46514,25605,3200
46514,25589,6400
46515,11481,1
46515,25609,16
46515,25614,16
46515,25613,28
46515,25624,28
46515,25611,200
46515,25607,760
46515,25612,760
46515,25610,1200
46515,25616,1200
46515,25618,1200
46516,25594,1400
46516,25588,1600
46516,25590,1600
46516,25593,1600
46516,25595,1600
46516,25599,1600
46516,25606,2800
46516,25601,3200
46516,25605,3200
46516,25589,6400
46517,11481,1
46517,25609,16
46517,25614,16
46517,25613,28
46517,25624,28
46517,25611,200
46517,25607,760
46517,25612,760
46517,25610,1200
46517,25616,1200
46517,25618,1200
46518,25594,10500
46518,25588,12000
46518,25590,12000
46518,25593,12000
46518,25595,12000
46518,25599,12000
46518,25606,21000
46518,25601,24000
46518,25605,24000
46518,25589,48000
46519,11481,1
46519,25609,160
46519,25614,160
46519,25613,280
46519,25624,280
46519,25611,2000
46519,25607,7600
46519,25612,7600
46519,25610,12000
46519,25616,12000
46519,25618,12000
46576,35925,1
46576,41310,12
46576,41312,19
46576,41266,30
46576,41268,47
46576,41311,54
46576,41267,59
46578,35940,1
46578,41269,19
46578,41310,19
46578,41303,22
46578,41267,29
46578,41268,33
46578,41302,34
46578,41311,46
46578,41312,53
46578,41266,56
46643,25595,40
46643,25605,40
46643,25590,900
46643,25591,1400
46643,25594,1400
46643,25588,1600
46643,25592,1600
46643,25593,1600
46643,25596,1600
46643,25599,1600
46644,11476,1
46644,25624,2
46644,25609,16
46644,25614,16
46644,25610,300
46644,25613,300
46644,25607,760
46644,25611,760
46644,25612,760
46644,25615,760
46644,25618,760
46645,25595,40
46645,25605,40
46645,25590,900
46645,25591,1400
46645,25594,1400
46645,25588,1600
46645,25592,1600
46645,25593,1600
46645,25596,1600
46645,25599,1600
46646,11476,1
46646,25624,2
46646,25609,16
46646,25614,16
46646,25610,300
46646,25613,300
46646,25607,760
46646,25611,760
46646,25612,760
46646,25615,760
46646,25618,760
46647,25595,40
46647,25605,40
46647,25590,900
46647,25591,1400
46647,25594,1400
46647,25588,1600
46647,25592,1600
46647,25593,1600
46647,25596,1600
46647,25599,1600
46648,11476,1
46648,25624,2
46648,25609,16
46648,25614,16
46648,25610,300
46648,25613,300
46648,25607,760
46648,25611,760
46648,25612,760
46648,25615,760
46648,25618,760
46649,25595,500
46649,25605,500
46649,25590,11250
46649,25591,17500
46649,25594,17500
46649,25588,20000
46649,25592,20000
46649,25593,20000
46649,25596,20000
46649,25599,20000
46650,11476,1
46650,25624,30
46650,25609,240
46650,25614,240
46650,25610,4500
46650,25613,4500
46650,25607,11400
46650,25611,11400
46650,25612,11400
46650,25615,11400
46650,25618,11400
46651,25595,500
46651,25605,500
46651,25590,11250
46651,25591,17500
46651,25594,17500
46651,25588,20000
46651,25592,20000
46651,25593,20000
46651,25596,20000
46651,25599,20000
46652,11476,1
46652,25624,30
46652,25609,240
46652,25614,240
46652,25610,4500
46652,25613,4500
46652,25607,11400
46652,25611,11400
46652,25612,11400
46652,25615,11400
46652,25618,11400
47040,47020,1
47040,47021,1
47040,47022,1
47040,47023,1
47040,47024,1
47040,47026,1
47040,47027,1
47040,2346,5
47040,2348,5
47107,40,4000
47107,39,7500
47107,38,25000
47107,37,85000
47107,36,500000
47107,35,1250000
47107,34,5200000
47109,40,4000
47109,39,8500
47109,38,25000
47109,37,75000
47109,36,450000
47109,35,1200000
47109,34,5600000
47110,40,2500
47110,39,5500
47110,38,20000
47110,37,60000
47110,36,350000
47110,35,850000
47110,34,4000000
47111,40,3500
47111,39,8000
47111,38,25000
47111,37,80000
47111,36,550000
47111,35,1100000
47111,34,5500000
47112,40,3500
47112,39,7500
47112,38,25000
47112,37,80000
47112,36,450000
47112,35,1500000
47112,34,6000000
47113,40,4000
47113,39,7500
47113,38,25000
47113,37,80000
47113,36,500000
47113,35,1500000
47113,34,6000000
47114,40,3500
47114,39,8000
47114,38,25000
47114,37,80000
47114,36,500000
47114,35,1500000
47114,34,6000000
47208,40,420
47208,39,550
47208,38,1000
47208,37,15000
47208,36,17500
47208,35,60000
47208,34,195000
47209,40,420
47209,39,550
47209,38,1000
47209,37,15000
47209,36,17500
47209,35,60000
47209,34,195000
47210,40,420
47210,39,550
47210,38,1000
47210,37,15000
47210,36,17500
47210,35,60000
47210,34,195000
47211,40,420
47211,39,550
47211,38,1000
47211,37,15000
47211,36,17500
47211,35,60000
47211,34,195000
47212,47035,1
47212,11478,6
47212,11557,10
47212,9834,12
47212,11537,12
47212,11689,12
47212,11549,17
47212,11399,27
47212,11532,42
47213,39,200
47213,40,320
47213,38,720
47213,37,12000
47213,36,13000
47213,35,45000
47213,34,140000
47214,47145,1
47214,11557,5
47214,11478,6
47214,9834,8
47214,11537,8
47214,11549,13
47214,11399,25
47214,16680,40
47214,11532,45
47215,47138,1
47215,11478,6
47215,11558,10
47215,9834,12
47215,11690,12
47215,11534,13
47215,11550,16
47215,11399,27
47215,11533,42
47216,39,200
47216,40,320
47216,38,720
47216,37,12000
47216,36,13000
47216,35,45000
47216,34,140000
47217,47146,1
47217,11558,5
47217,11478,6
47217,9834,8
47217,11534,9
47217,11550,12
47217,11399,25
47217,16680,40
47217,11533,45
47218,47139,1
47218,11478,6
47218,11556,10
47218,9834,12
47218,11535,12
47218,11688,12
47218,11547,17
47218,11399,27
47218,11531,42
47219,39,200
47219,40,320
47219,38,720
47219,37,12000
47219,36,13000
47219,35,45000
47219,34,140000
47220,47147,1
47220,11556,5
47220,11478,6
47220,9834,8
47220,11535,8
47220,11547,13
47220,11399,25
47220,16680,40
47220,11531,45
47221,47140,1
47221,11478,6
47221,11555,10
47221,9834,12
47221,11536,12
47221,11691,12
47221,11548,17
47221,11399,27
47221,11530,42
47222,39,200
47222,40,320
47222,38,720
47222,37,12000
47222,36,13000
47222,35,45000
47222,34,140000
47223,47036,1
47223,11555,5
47223,11478,6
47223,9834,8
47223,11536,8
47223,11548,13
47223,11399,25
47223,16680,40
47223,11530,45
47224,39,900
47224,40,1200
47224,38,3500
47224,37,31000
47224,36,38500
47224,35,145000
47224,34,450000
47225,47131,1
47225,11478,6
47225,11557,15
47225,11532,22
47225,11554,36
47225,11549,42
47225,11399,44
47225,11537,58
47225,11539,70
47226,39,900
47226,40,1200
47226,38,3500
47226,37,31000
47226,36,38500
47226,35,145000
47226,34,450000
47227,47132,1
47227,11478,6
47227,11558,15
47227,11533,22
47227,11552,36
47227,11550,42
47227,11399,44
47227,11534,58
47227,11540,70
47228,39,900
47228,40,1200
47228,38,3500
47228,37,31000
47228,36,38500
47228,35,145000
47228,34,450000
47229,47037,1
47229,11547,4
47229,11478,6
47229,11556,15
47229,11531,22
47229,11553,36
47229,11399,44
47229,11535,58
47229,11541,68
47230,39,900
47230,40,1200
47230,38,3500
47230,37,31000
47230,36,38500
47230,35,145000
47230,34,450000
47231,47133,1
47231,11478,6
47231,11555,15
47231,11530,22
47231,11551,36
47231,11548,42
47231,11399,44
47231,11536,58
47231,11538,70
47232,39,1250
47232,40,1800
47232,38,3400
47232,37,40000
47232,36,65000
47232,35,275000
47232,34,670000
47233,39,1150
47233,40,1350
47233,38,2500
47233,37,35000
47233,36,60000
47233,35,160000
47233,34,615000
47234,39,1150
47234,40,1350
47234,38,2500
47234,37,35000
47234,36,60000
47234,35,160000
47234,34,615000
47235,39,1150
47235,40,1350
47235,38,2500
47235,37,35000
47235,36,60000
47235,35,160000
47235,34,615000
47236,39,1150
47236,40,1350
47236,38,2500
47236,37,35000
47236,36,60000
47236,35,160000
47236,34,615000
47237,47117,1
47237,11478,6
47237,11535,18
47237,11399,49
47237,11556,50
47237,11547,58
47237,11545,72
47237,11688,84
47237,11531,92
47238,47116,1
47238,11478,6
47238,11537,18
47238,11399,49
47238,11549,50
47238,11557,50
47238,11543,72
47238,11689,84
47238,11532,92
47239,47038,1
47239,11478,6
47239,11534,18
47239,11399,49
47239,11558,50
47239,11550,58
47239,11544,72
47239,11690,84
47239,11533,92
47240,47118,1
47240,11478,6
47240,11536,18
47240,11399,49
47240,11555,50
47240,11548,58
47240,29050,72
47240,29106,84
47240,11530,92
47241,39,1150
47241,40,1350
47241,38,2500
47241,37,35000
47241,36,60000
47241,35,160000
47241,34,615000
47242,47124,1
47242,11478,6
47242,11537,18
47242,9834,28
47242,11399,49
47242,11557,50
47242,11549,58
47242,11543,72
47242,11532,92
47243,39,1150
47243,40,1350
47243,38,2500
47243,37,35000
47243,36,60000
47243,35,160000
47243,34,615000
47244,47125,1
47244,11478,6
47244,11550,10
47244,9834,28
47244,11534,48
47244,11399,49
47244,11558,50
47244,11533,92
47245,39,1150
47245,40,1350
47245,38,2500
47245,37,35000
47245,36,60000
47245,35,160000
47245,34,615000
47246,47126,1
47246,11478,6
47246,11535,18
47246,9834,28
47246,11399,49
47246,11556,50
47246,11547,58
47246,11545,72
47246,11531,92
47247,39,1150
47247,40,1350
47247,38,2500
47247,37,35000
47247,36,60000
47247,35,160000
47247,34,615000
47248,47039,1
47248,11478,6
47248,11536,18
47248,9834,28
47248,11399,49
47248,11555,50
47248,11548,58
47248,11542,72
47248,11530,92
47259,35,3
47259,36,62
47259,34,1462
47260,11399,1
47260,11475,1
47260,11540,1
47260,11542,1
47260,11553,1
47260,11695,1
47260,47254,1
47260,3828,4
47260,3689,6
47322,35922,1
47322,11486,5
47322,11399,500
47322,11540,500
47322,9848,600
47324,35921,1
47324,11486,5
47324,11540,500
47324,11399,700
47324,9848,750
47326,35923,1
47326,11486,5
47326,11539,400
47326,11540,400
47326,11399,600
47326,9848,800
47326,11535,800
47326,11536,800
47328,35926,1
47328,11486,5
47328,11538,300
47328,11399,320
47328,11688,800
47328,11689,800
47328,11690,800
47328,11691,800
47328,9834,1000
47331,35924,1
47331,11482,5
47331,11399,500
47331,9838,800
47331,11539,800
47331,11554,1200
47333,35925,1
47333,11482,5
47333,11399,500
47333,9838,800
47333,11539,800
47333,11554,1200
47335,35949,1
47335,11483,5
47335,11541,500
47335,11535,600
47335,11399,700
47335,9842,800
47335,9840,1000
47337,38,50
47337,35,80
47337,37,80
47337,34,120
47337,40,250
47337,39,500
47339,35940,1
47339,11483,5
47339,9842,90
47339,9840,120
47339,11399,200
47339,11538,200
47339,11541,200
47339,11534,400
47339,11537,400
47341,35962,1
47341,11483,5
47341,9842,200
47341,11399,300
47341,9834,600
47341,11540,600
47343,35959,1
47343,11483,5
47343,9834,200
47343,9842,500
47343,11399,500
47343,11540,900
47345,35963,1
47345,11483,5
47345,11538,150
47345,11539,150
47345,11540,150
47345,11541,150
47345,9842,240
47345,11399,300
47346,35965,1
47346,11482,5
47346,11547,30
47346,11548,30
47346,11549,30
47346,11550,30
47346,9838,100
47346,11399,200
47349,37532,1
47349,11482,5
47349,11534,100
47349,11535,100
47349,11536,100
47349,11537,100
47349,11399,120
47349,9842,300
47349,9840,500
47350,35943,1
47350,11483,5
47350,9842,80
47350,11399,100
47350,9840,120
47350,11538,350
47354,40,450
47354,39,750
47354,38,1000
47354,37,7000
47354,36,90000
47354,35,400000
47354,34,2000000
47355,47352,1
47355,11482,5
47355,9838,320
47355,11399,320
47355,11539,320
47355,11554,1000
47357,40,500
47357,39,1000
47357,38,4000
47357,37,8000
47357,36,90000
47357,35,300000
47357,34,1250000
47359,47356,1
47359,11482,5
47359,11539,280
47359,11399,300
47359,11554,400
47359,9838,800
47361,40,100
47361,39,350
47361,38,600
47361,37,40000
47361,36,350000
47361,35,400000
47361,34,2500000
47363,47360,1
47363,11475,5
47363,11542,1200
47363,11543,1200
47363,11544,1200
47363,11545,1200
47363,11399,2000
47365,35945,1
47365,11483,5
47365,9840,80
47365,11539,120
47365,11541,120
47365,9842,140
47365,11399,150
47365,11535,240
47365,11537,240
47367,35947,1
47367,11483,5
47367,9842,50
47367,11399,120
47367,11538,200
47367,11536,400
47367,11689,400
47369,35941,1
47369,11483,5
47369,9842,140
47369,11399,150
47369,11541,150
47369,9840,180
47369,11535,300
47716,34,1
47966,34,32000
47966,35,6000
47966,36,2500
47966,37,500
47966,38,60
47966,39,40
47966,40,20
47966,47975,220
47966,48112,150
47966,57478,20
47966,57486,10
47967,34,540000
47967,35,180000
47967,36,36000
47967,37,10000
47967,38,2500
47967,39,1200
47967,40,600
47967,47975,435
47967,48112,400
47967,57478,200
47967,57486,100
47968,34,8800000
47968,35,4400000
47968,36,660000
47968,37,440000
47968,38,46200
47968,39,15400
47968,40,7700
47968,47975,845
